ANIO,PERIODO,TIPO_HECHO,GENERO,ESTADO_CIVIL,FECHA_NACIMIENTO,PAIS,CIUDAD_NACIMIENTO,CIUDAD_RECIDENCIA,DEPARTEMENTO_COLEGIO,MUNICIPIO_COLEGIO,COLEGIO,NATURALEZA_COLEGIO,SNIES,PROGRAMA,FACULTAD,MODALIDAD,METODOLOGIA,SEDE
2022,2,ADMITIDOS,MASCULINO,SOLTERO,10/11/2001 12:00:00 AM,COLOMBIA,EXTRANJERO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA INSTITUTO MODERNO AMERICANO CENTRO,NO OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,06/27/2004 12:00:00 AM,COLOMBIA,AGUAZUL,AGUAZUL,CASANARE,AGUAZUL,JORJE ELIECER GAITAN,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,05/30/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO GUATIQUIA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,01/08/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/28/1997 12:00:00 AM,COLOMBIA,SAN PEDRO DE URABA,CHIPAQUE,META,VILLAVICENCIO,INSTITUTO POLITECNICO AGROINDUSTRIAL,NO OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,03/24/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,GUAMAL,INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,10/30/2002 12:00:00 AM,COLOMBIA,CAQUEZA,LA MESA,CUNDINAMARCA,GUTIÉRREZ,INSTITUCION EDUCATIVA DEPARTAMENTAL DE GUTIERREZ,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,08/07/2004 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO MARIA MERCEDES CARRANZA (IED),OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,04/19/2006 12:00:00 AM,COLOMBIA,VILLAVICENCIO,GRANADA,META,GRANADA,CENTRO EDUCATIVO VALENTIN GARCIA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/26/2004 12:00:00 AM,COLOMBIA,SOGAMOSO,HATO COROZAL,CASANARE,HATO COROZAL,I.E. LUIS HERNANDEZ VARGAS,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,03/26/2005 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,ACACÍAS,META,ACACÍAS,LUIS CARLOS GALÁN SARMIENTO,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/03/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL LUIS CARLOS GALAN SARMIENTO,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,09/07/1999 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,08/31/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,SAN CARLOS DE GUAROA,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,03/16/2004 12:00:00 AM,COLOMBIA,CUMARAL,CUMARAL,META,CUMARAL,I.E. JOSE ANTONIO GALAN,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,11/03/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I.E. LAS PALMAS,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,12/03/2004 12:00:00 AM,COLOMBIA,YOPAL,HATO COROZAL,CASANARE,HATO COROZAL,I.E. LUIS HERNANDEZ VARGAS,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/15/2004 12:00:00 AM,COLOMBIA,BUCARAMANGA,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO CENTAUROS,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,04/14/2001 12:00:00 AM,COLOMBIA,OROCUÉ,OROCUÉ,CASANARE,OROCUÉ,IE LA INMACULADA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,12/04/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO FRANCISCO JOSÉ DE CALDAS SEDE PRINCIPAL,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,10/21/2004 12:00:00 AM,COLOMBIA,YOPAL,PAZ DE ARIPORO,CASANARE,PAZ DE ARIPORO,I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,09/03/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COL. GUILLERMO NIÂ¿O MEDINA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,09/23/1998 12:00:00 AM,COLOMBIA,RESTREPO,RESTREPO,META,RESTREPO,INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,04/23/2004 12:00:00 AM,COLOMBIA,MEDELLÍN,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO CRISTIANO PUENTE DE SALVACIÓN,NO OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,06/15/2005 12:00:00 AM,COLOMBIA,CHIPAQUE,CHIPAQUE,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC MARIA NELL,NO OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,11/17/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,GUAMAL,META,GUAMAL,INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,10/02/2004 12:00:00 AM,COLOMBIA,FORTUL,ARAUQUITA,ARAUCA,ARAUQUITA,INSTITUCION EDUCATIVA LICEO DEL LLANO,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,11/18/2004 12:00:00 AM,COLOMBIA,YOPAL,YOPAL,CASANARE,YOPAL,IE MANUELA BELTRAN,OFICIAL,1693,ENFERMERIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,11/05/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,RESTREPO,INSTITUCION EDUCATIVA FRANCISCO TORRES LEON,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,04/21/1999 12:00:00 AM,COLOMBIA,MITÚ,MITÚ,VAUPÉS,MITÚ,I.E. ESCUELA NORMAL SUPERIOR INDIGENA MARIA REINA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,05/23/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUTO CENTRAL SUPERIOR,NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,02/19/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,IE LICEO GENERAL DE COLOMBIA,NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,08/23/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL LA ESPERANZA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,05/19/2005 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL NZADO FEM DE BTO DE VILLAVICENCIO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,01/31/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,ACACÍAS,META,ACACÍAS,IE PABLO EMILIO RIVEROS,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,06/25/2000 12:00:00 AM,COLOMBIA,ACACÍAS,ACACÍAS,VALLE DEL CAUCA,PRADERA,IE ATENEO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/14/2004 12:00:00 AM,COLOMBIA,CÚCUTA,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,COL MI PATRIA,NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,09/28/2005 12:00:00 AM,COLOMBIA,MITÚ,VILLAVICENCIO,VAUPÉS,MITÚ,I.E.D. INAYÍ,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/04/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,08/04/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO ALBERTO LLERAS CAMARGO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,UNION LIBRE,06/05/2000 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUTO TECNICO INDUSTRIAL VILLAVICENCIO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,06/19/1997 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM),NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,10/19/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL NZADO FEM DE BTO DE VILLAVICENCIO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/09/2005 12:00:00 AM,COLOMBIA,VILLAVICENCIO,ACACÍAS,META,ACACÍAS,COL NSTRA SRA DE LA SABIDURIA,NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,11/06/2002 12:00:00 AM,COLOMBIA,ACACÍAS,ACACÍAS,META,ACACÍAS,IE NORMAL SUPERIOR DE ACACIAS,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,01/17/2005 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM),NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,05/20/2005 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO JHON F. KENNEDY,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,06/20/2005 12:00:00 AM,COLOMBIA,MITÚ,VILLAVICENCIO,VAUPÉS,MITÚ,I.E.D. INAYÍ,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,08/07/2005 12:00:00 AM,COLOMBIA,CARTAGO,VILLAVICENCIO,META,VILLAVICENCIO,I.E SILVIA APONTE,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,09/19/2005 12:00:00 AM,COLOMBIA,BUESACO,BUESACO,NARIÑO,BUESACO,RAFAEL URIBE URIBE,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,03/18/2005 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL NZADO FEM DE BTO DE VILLAVICENCIO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,08/14/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,CASTILLA LA NUEVA,IE HENRY DANIELS,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/19/2003 12:00:00 AM,COLOMBIA,GIRARDOT,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO PENIEL DE VILLAVICENCIO,NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,09/01/1992 12:00:00 AM,COLOMBIA,SAN JOSÉ DEL PALMAR,VILLAVICENCIO,META,VILLAVICENCIO,GUILLERMO NIÑO MEDINA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,06/28/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO ABRAHAM LINCOLN,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,11/01/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,RESTREPO,META,RESTREPO,INSTITUCION EDUCATIVA FRANCISCO TORRES LEON,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,06/27/2005 12:00:00 AM,COLOMBIA,PASTO,PUERTO ASÍS,PUTUMAYO,PUERTO ASÍS,IE CIUDAD DE ASIS,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,10/06/2004 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,UNIDAD EDUCATIVA EDUARDO CARRANZA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,12/04/2003 12:00:00 AM,COLOMBIA,AGUACHICA,AGUACHICA,CESAR,AGUACHICA,COL GUILLERMO LEON VALENCIA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,01/20/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I. E. JUAN PABLO II,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,06/22/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ICFES,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,10/23/2003 12:00:00 AM,COLOMBIA,MONTELÍBANO,VILLAVICENCIO,META,SAN JUAN DE ARAMA,INSTITUCION EDUCATIVA SAN JUAN DE ARAMA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,08/27/2005 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA ALBERTO LLERAS CAMARGO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,01/21/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,GUILLERMO NIÑO MEDINA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,11/07/2000 12:00:00 AM,COLOMBIA,PUERTO CARREÑO,PUERTO CARREÑO,VICHADA,PUERTO CARREÑO,I.E. JOSE EUSTACIO RIVERA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,03/04/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,11/20/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA CAMILO TORRES,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,06/01/2005 12:00:00 AM,COLOMBIA,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,GUAVIARE,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,10/27/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL LA ESPERANZA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,05/03/2000 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,04/20/1990 12:00:00 AM,COLOMBIA,CALI,VILLAVICENCIO,VALLE DEL CAUCA,CALI,INST CAMILO TERREROS,NO OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/01/2005 12:00:00 AM,COLOMBIA,YOPAL,CHAMEZA,CASANARE,CHAMEZA,I.E. JOSE ANTONIO GALAN,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,01/20/2000 12:00:00 AM,COLOMBIA,GUAYABETAL,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA INANDINA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,MASCULINO,SOLTERO,07/28/2003 12:00:00 AM,COLOMBIA,LETICIA,VILLAVICENCIO,AMAZONAS,LETICIA,COLEGIO NAVAL DE LETICIA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,02/02/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,EL CASTILLO,META,EL CASTILLO,INSTITUCION EDUCATIVA OVIDIO DECROLY,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,05/12/2001 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I E COL JORGE ELIECER GAITAN AYALA,OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
2022,2,ADMITIDOS,FEMENINO,SOLTERO,04/08/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO ANTONIO BARAYA (IED),OFICIAL,110042,FISIOTERAPIA,CIENCIAS DE LA SALUD,PREGRADO,PRESENCIAL DIURNO,SAN ANTONIO
